GeneID	Expression
b2611	False
b0776	False
b0296	False
b1058	False
b1138	False
b2250	False
b3100	False
b3335	False
b0262	False
b3788	False
b2868	False
b2226	False
b2510	False
b0081	False
b4155	False
b1613	False
b3084	False
b4137	False
b1270	False
b2406	False
b0750	False
b0069	False
b0415	False
b2258	False
b4038	False
b3946	False
b4586	False
b4342	False
b0507	False
b0901	False
b3584	False
b3247	False
b3029	False
b2019	False
b0887	False
b0315	False
b3897	False
b3203	False
b3200	False
b1905	False
b2689	False
b2179	False
b0090	False
b3362	False
b1212	False
b3787	False
b1033	False
b0995	False
b2015	False
b3703	False
b3884	False
b4565	False
b0270	False
b2514	False
b0193	False
b1815	False
b4014	False
b4018	False
b2540	False
b0769	False
cyaR	False
b4152	False
b0627	False
b2594	False
b1139	False
b3696	False
b2326	False
b2163	False
b0682	False
b1762	False
b2177	False
b4664	False
b2153	False
b1131	False
b1308	False
b0581	False
b0824	False
b1836	False
b3651	False
b1046	False
b2696	False
b2644	False
b4198	False
b0783	False
b2025	False
b3591	False
b2998	False
b0900	False
b3019	False
b0771	False
b0694	False
b4515	False
b3906	False
b0215	False
b4347	False
b0645	False
b3499	False
b1197	False
b1671	False
b3561	False
b1695	False
b4661	False
b3096	False
b4668	False
b0703	False
b2034	False
b2634	False
b0011	False
b0471	False
b0351	False
b3394	False
b4089	False
b2831	False
b1100	False
b3377	False
b3434	False
b0227	False
b1004	False
b3817	False
b3509	False
b3257	False
b2492	False
b3955	False
b0191	False
b0272	False
b4529	False
b2104	False
b2979	False
b2221	False
b3531	False
b0823	False
b1495	False
b4385	False
b2558	False
b2756	False
b3323	False
b2715	False
b4395	False
b4536	False
b3370	False
b1448	False
leuP	False
b1316	False
b3064	False
b3629	False
b4039	False
b1147	False
b0997	False
b0895	False
b1653	False
b4307	False
b3017	False
b3431	False
b0142	False
b0719	False
b3775	False
b2475	False
b1591	False
b4579	False
b1122	False
b3128	False
b0305	False
b3293	False
b1914	False
b2989	False
b0892	False
b1279	False
b4004	False
b0386	False
b1983	False
b3139	False
b0425	False
b1478	False
b2512	False
b3801	False
b1663	False
b1807	False
b2784	False
b0146	False
b0178	False
b4124	False
b2359	False
b4620	False
b3570	False
b0858	False
b0060	False
b1060	False
b4751	False
b0398	False
b3187	False
b0470	False
b0683	False
b1282	False
b2183	False
b3121	False
rrlG	False
b0102	False
b3249	False
b0916	False
b4273	False
b0441	False
b1932	False
b2812	False
b0982	False
b1428	False
b2020	False
b2420	False
b1504	False
b0886	False
b0756	False
b3113	False
b3114	False
b3481	False
b4485	False
b4679	False
b4596	False
b0237	False
b0931	False
b3594	False
b1740	False
sroH	False
b0553	False
b3264	False
b1859	False
b0181	False
b0875	False
b1577	False
b1387	False
serW	False
b0876	False
b4696	False
b2668	False
b3772	False
b1217	False
b1152	False
b2413	False
b0078	False
b1185	False
b1537	False
b4386	False
b0714	False
b1025	False
b1208	False
b1785	False
b2935	False
b3652	False
b3641	False
b1993	False
b0373	False
b0551	False
b1160	False
b2224	False
b1644	False
b1391	False
b1209	False
b4398	False
b0842	False
b1469	False
b0192	False
b1968	False
b0940	False
b2023	False
b1696	False
b0758	False
b2851	False
b1435	False
b1839	False
b0575	False
b0923	False
b1996	False
b4711	False
b4306	False
b3555	False
b0350	False
b4496	False
b2394	False
glyW	False
b2255	False
b0458	False
b2859	False
b4537	False
b2008	False
b4345	False
b1726	False
b3353	False
b0035	False
b0290	False
b4191	False
b3360	False
b2260	False
b3215	False
b1616	False
b3678	False
b4544	False
b2734	False
b1341	False
b0123	False
b2145	False
b4465	False
b3060	False
b1433	False
b0752	False
b1582	False
b2037	False
b2548	False
b0832	False
b3345	False
b1897	False
b2462	False
b3086	False
b0218	False
b1999	False
b2902	False
b0127	False
b2366	False
b0938	False
b2920	False
b2648	False
b1019	False
b0091	False
b0020	False
b2082	False
b3204	False
b0392	False
b2495	False
b2971	False
b3974	False
b1245	False
b1506	False
b0633	False
b1753	False
b4145	False
b2170	False
b0539	False
b4365	False
b3726	False
b1441	False
b0348	False
b0893	False
b1783	False
b2530	False
b2862	False
b4167	False
b3494	False
b3045	False
b4336	False
b0857	False
b4070	False
b1494	False
b3516	False
b4021	False
b0656	False
b4017	False
b1730	False
b0780	False
b4333	False
b3728	False
b0716	False
b3917	False
gadY	False
b1493	False
b2802	False
b3480	False
b1507	False
arcZ	False
b1647	False
asnT	False
b3690	False
b4224	False
b0082	False
b1027	False
b1464	False
b2469	False
b1196	False
b3999	False
b2419	False
b4471	False
b2002	False
b2914	False
b2123	False
b1295	False
b2564	False
b1146	False
b1987	False
b0599	False
b2901	False
b3193	False
b4057	False
b3155	False
b3103	False
b2178	False
b0190	False
b4073	False
b0634	False
b2109	False
b2924	False
b4464	False
b3833	False
b3789	False
b3657	False
b2257	False
b2453	False
b3454	False
b1991	False
b0051	False
b1589	False
b1268	False
b4146	False
b2598	False
b0850	False
b3014	False
dicF	False
b1727	False
b2593	False
b3117	False
b0196	False
b2956	False
b0821	False
b3669	False
b0467	False
b2952	False
b0046	False
b2824	False
b3356	False
b1135	False
b1844	False
b3428	False
rprA	False
b1681	False
b0212	False
b4752	False
b2667	False
b0275	False
b0111	False
b3484	False
b2595	False
b4746	False
b0696	False
b3456	False
b3587	False
b0574	False
b1548	False
b1544	False
b0028	False
b1524	False
b0400	False
b0839	False
b2866	False
b0163	False
b4011	False
b0414	False
b3446	False
b2162	False
b0698	False
b0197	False
b1749	False
b4518	False
b2384	False
b4558	False
b2484	False
b3869	False
b4406	False
b2184	False
b2335	False
b1641	False
b0601	False
b2225	False
b1419	False
b1579	False
b3876	False
b2370	False
b2984	False
b4750	False
b0935	False
b0133	False
b4461	False
b4373	False
b2825	False
b3513	False
argU	False
b0278	False
b3930	False
b3061	False
b0297	False
b2975	False
b1643	False
b2664	False
rdlA	False
b1763	False
b3059	False
b1338	False
b2135	False
b4327	False
b2036	False
b0994	False
valX	False
b0086	False
glyU	False
b2765	False
b3138	False
b3802	False
b0440	False
b2329	False
b3048	False
b3368	False
b4246	False
b1788	False
b0543	False
b0004	False
b0274	False
b4196	False
b0497	False
b4467	False
b1820	False
b1670	False
b2728	False
b3954	False
b2336	False
b4667	False
b0276	False
b1703	False
b2690	False
b2299	False
b2039	False
b4525	False
sokX	False
b4486	False
b4126	False
b3550	False
b2992	False
b3026	False
b2042	False
b4407	False
b2111	False
b2029	False
b3229	False
b2004	False
b2133	False
b4223	False
b0018	False
b2304	False
b1013	False
b3104	False
b2713	False
b1011	False
b0316	False
b1539	False
b3284	False
b3785	False
b3235	False
b3336	False
b0210	False
b1625	False
b0361	False
b0156	False
b2813	False
b0380	False
b2727	False
b3270	False
b3716	False
b0504	False
b2799	False
b1496	False
b4644	False
b0364	False
b3549	False
b3385	False
b2745	False
b1126	False
b1488	False
b3126	False
b2318	False
b0342	False
b0134	False
b0662	False
b1335	False
b3809	False
b2856	False
arrS	False
b1787	False
b3192	False
b2436	False
b3507	False
b3631	False
b3689	False
b2434	False
b2990	False
b3344	False
b1698	False
b2408	False
b4410	False
b3856	False
b0837	False
b2103	False
b1498	False
b1105	False
b1473	False
b0505	False
b1527	False
b0012	False
b1285	False
b1684	False
b3721	False
b0891	False
b2563	False
b1674	False
b3062	False
b2203	False
b3875	False
b1219	False
b3180	False
b4581	False
b2750	False
b2970	False
b3025	False
b3376	False
b0308	False
b3582	False
b0648	False
b1434	False
b3281	False
micA	False
b2879	False
b2908	False
proL	False
b1026	False
b4559	False
metU	False
proM	False
b2301	False
b2555	False
b1466	False
b3258	False
b3430	False
b0027	False
b1456	False
b3700	False
b0138	False
b1192	False
b4258	False
b2867	False
b0151	False
b0498	False
b4227	False
rrlA	False
b0600	False
b3457	False
symR	False
b3449	False
b3201	False
b0481	False
b2302	False
b4402	False
b0969	False
b4660	False
b2889	False
b2546	False
b3929	False
b2371	False
thrV	False
b3827	False
b1159	False
b2149	False
b2883	False
b0410	False
b1602	False
b0976	False
b3248	False
b3881	False
b4491	False
b0228	False
b0486	False
b1833	False
b1041	False
b0477	False
b3800	False
b2718	False
b1733	False
b4187	False
b3807	False
b2328	False
b0852	False
b2032	False
b0975	False
b2003	False
b0404	False
b0646	False
b0383	False
b0713	False
b0306	False
b1228	False
b1747	False
b4488	False
b1034	False
b3354	False
b0965	False
b1018	False
b1411	False
b2761	False
b1249	False
b3269	False
b3991	False
b3910	False
b0693	False
b0333	False
b1850	False
b1501	False
b1551	False
b2977	False
b1068	False
b2933	False
b3493	False
b2759	False
b4266	False
b4478	False
b4709	False
b0825	False
b0273	False
b2777	False
b2196	False
b3408	False
b4292	False
b3534	False
b4753	False
b0956	False
b4583	False
aspV	False
b2917	False
b0884	False
b2381	False
b0614	False
b0521	False
csrB	False
b3828	False
b2976	False
lysV	False
b0501	False
b2063	False
b4472	False
b0514	False
b3697	False
b1691	False
b1896	False
b0326	False
b3445	False
b3134	False
b2451	False
b1669	False
b4743	False
b3688	False
b0101	False
b3390	False
b2900	False
b2544	False
b2684	False
b4231	False
b4301	False
valU	False
b3682	False
b0520	False
b1342	False
b1974	False
b2134	False
b0785	False
b0137	False
b2743	False
b2874	False
ryjB	False
b1327	False
b3216	False
b1407	False
b1161	False
b3120	False
b4520	False
b2945	False
b2131	False
b2913	False
b1522	False
b3517	False
b0358	False
b0706	False
b0293	False
b3889	False
b3220	False
b1511	False
b0475	False
b1523	False
b0925	False
b1845	False
b3953	False
b3023	False
b4076	False
b1556	False
b3950	False
b2888	False
b4177	False
b1597	False
b3945	False
b4364	False
b2386	False
b3661	False
b2385	False
b3116	False
b4254	False
b0448	False
b2101	False
b1315	False
b1155	False
b2871	False
b1756	False
b0977	False
b2850	False
b1069	False
b4218	False
b3154	False
b3455	False
b3653	False
b3769	False
b1545	False
b1646	False
b3188	False
b0604	False
b3050	False
b1549	False
b1673	False
b3878	False
b3153	False
sibD	False
b2858	False
b4251	False
b3542	False
b4348	False
b3221	False
b4279	False
b2091	False
b3562	False
b2818	False
b3132	False
b1151	False
b1724	False
b2467	False
b2855	False
b4522	False
b0219	False
b1145	False
b2986	False
b4741	False
b0757	False
b2071	False
b2148	False
b1007	False
b0766	False
b0918	False
b1619	False
b2027	False
b2575	False
b3818	False
b4391	False
b4403	False
ryhB	False
b4555	False
b2958	False
b2948	False
b3227	False
b3458	False
b1806	False
b1675	False
sokE	False
b0025	False
b0751	False
b0906	False
b3463	False
b2368	False
b3822	False
b2645	False
b1406	False
aspU	False
b4658	False
b4519	False
b1627	False
b1213	False
b1912	False
b2201	False
b2887	False
b0299	False
b4084	False
b4048	False
b4747	False
b2345	False
b3047	False
b2584	False
b1280	False
b3732	False
b0256	False
b2649	False
b3407	False
b1395	False
b2515	False
b0777	False
b0532	False
b1955	False
b2485	False
sibC	False
b0942	False
b4105	False
b4490	False
b0405	False
b0075	False
b1622	False
b0613	False
b0920	False
b0516	False
b1289	False
b1489	False
b3511	False
b3861	False
b3597	False
b1725	False
b0457	False
b1784	False
b3191	False
b0418	False
b1144	False
b2706	False
chiX	False
b2041	False
b2488	False
b2274	False
b2918	False
b1624	False
b4189	False
b1286	False
b1773	False
b1620	False
b1697	False
b3506	False
b4757	False
b0094	False
b1490	False
b3089	False
b3723	False
b1258	False
b4593	False
b4725	False
b3135	False
b1188	False
b3664	False
b3880	False
b2574	False
b3780	False
b2099	False
glnU	False
b0329	False
b0345	False
b4281	False
b1153	False
b2158	False
b3992	False
b2233	False
b2946	False
b4379	False
b1104	False
b3157	False
b3421	False
b3593	False
b1705	False
b2953	False
rrsD	False
b2870	False
b2762	False
b0973	False
b3580	False
b2405	False
b4138	False
b0480	False
b1655	False
b0337	False
b0147	False
b3725	False
b1484	False
argX	False
b0041	False
b1207	False
b1326	False
b0778	False
b1555	False
b3142	False
b4727	False
b4503	False
b0878	False
b2787	False
b2026	False
b0947	False
b0635	False
b1802	False
b1813	False
b2793	False
b4267	False
b4358	False
ohsC	False
b3005	False
b0285	False
b2035	False
b4195	False
b4366	False
b2229	False
b4265	False
b4517	False
b0183	False
b2270	False
b2960	False
b4325	False
b4253	False
b2501	False
b2334	False
b0476	False
b4170	False
b0317	False
b4087	False
b3395	False
b1774	False
b3744	False
b4604	False
b3877	False
b4194	False
b4632	False
b1667	False
b1516	False
b1826	False
b0730	False
b2915	False
rrsE	False
b0945	False
spf	False
b0566	False
b1686	False
b3503	False
b2806	False
b3115	False
b0643	False
gadF	False
b2361	False
b2746	False
b3619	False
b4225	False
b2011	False
b0611	False
b1765	False
b2872	False
b4221	False
b1400	False
b4305	False
b3508	False
b1176	False
b1588	False
b2114	False
b3588	False
b4463	False
b2319	False
b0959	False
b0929	False
b1990	False
b0866	False
b2243	False
b1187	False
b4068	False
b4199	False
b2985	False
b4610	False
tyrT	False
b0529	False
b1638	False
b0753	False
b0294	False
b1985	False
b4483	False
b2919	False
b0928	False
b4599	False
b3903	False
b4637	False
b1039	False
b1029	False
b2303	False
b2949	False
b1515	False
b0445	False
b0144	False
b1394	False
b0515	False
sibA	False
b2223	False
b4181	False
b1265	False
b3098	False
b3718	False
b0718	False
b4282	False
b2351	False
b3773	False
b4230	False
b0369	False
b2786	False
b4268	False
metV	False
b3097	False
b0996	False
b0189	False
rttR	False
b0446	False
b2740	False
b2659	False
b3145	False
b3429	False
b2950	False
b3251	False
b3921	False
b2583	False
b1568	False
b3199	False
b2377	False
b1389	False
b3068	False
asnU	False
b2333	False
b2164	False
ffs	False
b1253	False
b4742	False
b0099	False
b1158	False
b2349	False
b3537	False
b3501	False
b0057	False
b2315	False
b1319	False
b4401	False
trpT	False
b3924	False
b0388	False
b2350	False
b2369	False
b2754	False
b1386	False
b2947	False
b4071	False
b2771	False
b3002	False
b3647	False
b4462	False
b3568	False
b3883	False
sraG	False
b0384	False
b2709	False
b3683	False
b0770	False
b2930	False
b0659	False
b0053	False
glnX	False
b1313	False
valW	False
b4278	False
b4293	False
b0419	False
b2248	False
b2358	False
hisR	False
b3003	False
b2829	False
b0407	False
b2182	False
b2461	False
b3144	False
b2542	False
b0939	False
b1529	False
b2268	False
b1812	False
b2263	False
b3095	False
b1772	False
b1235	False
b3771	False
b0572	False
b2411	False
b1168	False
b3283	False
b4359	False
b2618	False
b0150	False
b0389	False
b1648	False
b3175	False
b3786	False
b0855	False
b3389	False
b4311	False
b0491	False
b3935	False
b1768	False
b0026	False
b3146	False
b2392	False
b2719	False
b1383	False
b1377	False
b3574	False
b3447	False
b0092	False
b4277	False
b3770	False
b2626	False
b3713	False
b3474	False
b4176	False
b3567	False
b2088	False
b2365	False
b0781	False
b0782	False
b2128	False
b1374	False
b1442	False
b0341	False
b0321	False
b1580	False
b0789	False
b3663	False
b0182	False
b4190	False
b2490	False
b3656	False
b4724	False
b1855	False
b2853	False
b3136	False
b3581	False
b3094	False
b4329	False
b1143	False
b2549	False
b2770	False
b3533	False
b1803	False
b4399	False
b4042	False
b1701	False
b3590	False
b3292	False
b1657	False
b3659	False
b2316	False
b2269	False
b2374	False
b2471	False
b0508	False
b4474	False
b3253	False
b1734	False
b3918	False
b3379	False
sibB	False
b0279	False
b0909	False
b4337	False
rrsA	False
b2775	False
cysT	False
b1423	False
b4066	False
b1680	False
b0368	False
b2237	False
b1182	False
b4248	False
b1969	False
b3282	False
b0449	False
b0807	False
b1382	False
b3413	False
b3660	False
b1683	False
b2139	False
b4542	False
alaW	False
b0570	False
b0006	False
b2503	False
b3628	False
b2195	False
b2580	False
b0135	False
b4715	False
b0095	False
b3461	False
b0817	False
b0485	False
b2033	False
b2457	False
b3371	False
b1571	False
b0286	False
b1578	False
b0347	False
b3057	False
b1388	False
b2641	False
b3355	False
b2744	False
b4738	False
b3337	False
metZ	False
b1012	False
b2854	False
b3378	False
b0502	False
b1487	False
b2266	False
asnW	False
b0528	False
b2875	False
b0417	False
b1252	False
b4280	False
b0077	False
b4300	False
b2147	False
b2159	False
ileV	False
b2769	False
b4710	False
b1827	False
b1573	False
b0955	False
b3280	False
b3679	False
b4249	False
b4415	False
b2487	False
b2245	False
b1317	False
b2615	False
b2073	False
b0343	False
b1331	False
b3890	False
b1609	False
b4729	False
b2826	False
b1608	False
b4093	False
b1513	False
b4341	False
b0340	False
b0943	False
b2064	False
b3046	False
b2767	False
b3573	False
b0754	False
b1238	False
b3006	False
b1710	False
b2127	False
b0919	False
b3075	False
b0338	False
b2261	False
b2663	False
b2450	False
b2483	False
b3411	False
b4546	False
b0229	False
b3578	False
b0704	False
b2407	False
b3541	False
b4351	False
b3252	False
b4304	False
b0478	False
b2373	False
b0466	False
b3505	False
b0444	False
b0697	False
b1554	False
b2244	False
b1550	False
b3080	False
b1378	False
b0040	False
b3352	False
b1547	False
b0003	False
b4666	False
b3202	False
b1266	False
b3049	False
b3151	False
b1906	False
b3996	False
b2547	False
b0531	False
b2410	False
b4094	False
b0295	False
b3857	False
b0578	False
b2852	False
argW	False
b4193	False
b1459	False
b0108	False
b4335	False
b1038	False
b1581	False
b3575	False
b0790	False
b0550	False
b0853	False
b1409	False
b1485	False
b0319	False
b1396	False
b0186	False
b0435	False
b0618	False
b2247	False
b3514	False
b3611	False
b4072	False
b0979	False
b2256	False
b3485	False
b4099	False
b1758	False
b3384	False
b0390	False
b3412	False
b3842	False
b0363	False
b0353	False
b2372	False
b1502	False
b1746	False
b3054	False
b1508	False
b0644	False
b3589	False
b2072	False
b2873	False
b4085	False
b4082	False
b1449	False
b2778	False
b3416	False
b4102	False
b4473	False
b0284	False
b0097	False
b0330	False
b0083	False
b4349	False
b3140	False
b2144	False
b4367	False
b3079	False
b3543	False
b3583	False
b3374	False
b1992	False
b3571	False
b4030	False
b3839	False
b1465	False
b1621	False
b1672	False
b4621	False
b3099	False
b3596	False
b3745	False
b0320	False
b2496	False
b3634	False
b2321	False
b0128	False
b1700	False
b4016	False
b3569	False
b0966	False
ryfD	False
b1709	False
b0612	False
b3904	False
b4363	False
b0036	False
b1723	False
b2124	False
b2774	False
b3698	False
b0437	False
b2632	False
b2601	False
b2823	False
b1010	False
b4302	False
ryfA	False
b3239	False
b2376	False
b3712	False
b4263	False
b0806	False
b2556	False
b2545	False
b1960	False
b2882	False
b3510	False
b3899	False
b1902	False
b4411	False
b4731	False
b3850	False
b4222	False
b4310	False
rrlB	False
b0408	False
b2440	False
b3189	False
b3530	False
pheU	False
b1103	False
leuU	False
b0416	False
b2880	False
b1970	False
b3940	False
b1067	False
b1323	False
b0602	False
b1604	False
b2199	False
b2460	False
b4299	False
b3329	False
b0808	False
b3563	False
b1311	False
b4428	False
b3137	False
b1203	False
b3422	False
b4400	False
b0283	False
b1045	False
b4216	False
b0140	False
b2040	False
b2968	False
b0007	False
b0705	False
b1220	False
b1514	False
b2200	False
b2541	False
b0813	False
b3691	False
b0303	False
b3665	False
fnrS	False
b2553	False
b4423	False
b2934	False
b2322	False
b1915	False
b1300	False
b0277	False
b1791	False
b3327	False
b3031	False
b4346	False
b0640	False
b1051	False
b1801	False
leuQ	False
b3643	False
b4387	False
b4533	False
pheV	False
b1735	False
b2760	False
b2991	False
b1558	False
b3863	False
b0442	False
b0731	False
b3572	False
b1050	False
b1736	False
b3396	False
b0882	False
b3808	False
b4269	False
rrlC	False
b1035	False
b3386	False
b3882	False
b0013	False
b3720	False
b0615	False
b2636	False
b3633	False
b4677	False
b0989	False
b0289	False
b0707	False
b1343	False
b2808	False
b2961	False
b2038	False
b3621	False
b3579	False
b1443	False
b4075	False
b1053	False
b3515	False
b4303	False
b0235	False
b0304	False
b0755	False
b1440	False
metT	False
b0164	False
b0934	False
b1257	False
b1988	False
b3504	False
b3907	False
b2717	False
b4419	False
b0933	False
b4330	False
b2146	False
b3173	False
b0260	False
sibE	False
b0974	False
b3614	False
b2241	False
b2267	False
b4630	False
b0042	False
b1497	False
b2730	False
b1340	False
b1615	False
b4397	False
b4506	False
b3393	False
b2599	False
b0917	False
b2367	False
b2731	False
b1792	False
b2231	False
b3349	False
b1121	False
b0139	False
b0534	False
b0827	False
b1744	False
b2617	False
b3190	False
b4213	False
rybB	False
b3900	False
b0535	False
b1637	False
b2383	False
b0339	False
b2085	False
b2295	False
b4615	False
thrU	False
b2672	False
b3963	False
b4665	False
ileU	False
b0691	False
aspT	False
b0335	False
b2130	False
b1001	False
b4257	False
b4353	False
b1454	False
b0307	False
b0180	False
b2646	False
b1008	False
b1769	False
b4119	False
proK	False
b0200	False
b0366	False
b0509	False
b0686	False
b0759	False
b2083	False
b3560	False
b4468	False
b3939	False
b4022	False
b3901	False
b3951	False
b1738	False
b2211	False
b2726	False
b4106	False
b4284	False
b2506	False
b1479	False
b1042	False
b0096	False
b0530	False
b1408	False
b1767	False
b2458	False
b1486	False
b3124	False
b2635	False
b2452	False
b3402	False
b4215	False
b3328	False
b0318	False
b3821	False
b3677	False
b2869	False
b2972	False
b4582	False
b4168	False
b0291	False
b4534	False
b3755	False
b1518	False
b1692	False
b0365	False
b1299	False
b2100	False
b2700	False
b3724	False
b3707	False
b0141	False
b0267	False
b1040	False
b1752	False
b3035	False
b0708	False
b4235	False
b0695	False
b0334	False
b0518	False
b4512	False
b0259	False
b2327	False
b3680	False
b0499	False
b2662	False
b0155	False
b3905	False
b2661	False
b2624	False
b4208	False
mgrR	False
b3858	False
b3008	False
b0962	False
b4390	False
rdlC	False
b1410	False
b2623	False
b0349	False
b0533	False
b0868	False
b1006	False
b0271	False
b3495	False
b0826	False
b2800	False
b0122	False
b3488	False
b1301	False
b3482	False
b2486	False
b2421	False
b1154	False
b0136	False
b4097	False
b3598	False
b4737	False
b2012	False
b2222	False
b4572	False
b3462	False
b4158	False
b1800	False
b2355	False
b2192	False
b2000	False
b3879	False
b0403	False
b3709	False
b3843	False
b1055	False
b3268	False
b0207	False
b0323	False
b0937	False
b0579	False
b0907	False
b2259	False
b2437	False
b2474	False
b3119	False
b3125	False
b3156	False
b3467	False
b3472	False
b3804	False
b3902	False
b4521	False
b0258	False
b0513	False
b0647	False
b0896	False
b0968	False
b1587	False
b2005	False
b3262	False
b3442	False
b1444	False
b2395	False
b4083	False
b2382	False
b4098	False
b1874	False
b3143	False
serX	False
b1402	False
b4107	False
b0214	False
b1314	False
b2174	False
b2807	False
b3218	False
b3676	False
b3949	False
b4088	False
b4095	False
b4156	False
sdsN	False
b1426	False
b2521	False
b4309	False
b0636	False
b0897	False
b1392	False
b0978	False
b2459	False
b3519	False
b0608	False
b2568	False
b3564	False
rdlB	False
b4538	False
b3675	False
b0050	False
sgrS	False
asnV	False
b0001	False
b3684	False
istR	False
b0630	False
b0991	False
b4100	False
b2387	False
b3118	False
b0043	False
b2080	False
b3512	False
b2893	False
b1694	False
b2788	False
b1393	False
b0045	False
b1460	False
b1668	False
b2790	False
b0387	False
b0029	False
b2220	False
b2238	False
b2637	False
b3576	False
b3450	False
b4128	False
b0336	False
b1467	False
b0076	False
b0573	False
b1179	False
b2246	False
b3779	False
b0547	False
b1659	False
b4080	False
metW	False
b2362	False
b0322	False
b1745	False
b3466	False
b4197	False
b2455	False
b1028	False
b1123	False
b0450	False
b2129	False
b0367	False
b1499	False
alaX	False
b2014	False
b1066	False
b1180	False
b2481	False
b3033	False
b1840	False
b2271	False
b2438	False
b3271	False
b0054	False
b2242	False
b1390	False
b2439	False
b0784	False
b1215	False
b1711	False
b2966	False
b3133	False
b3952	False
b4059	False
b1003	False
b3032	False
b3960	False
b2197	False
b4650	False
b3610	False
b1699	False
b0331	False
b2065	False
b2489	False
b2803	False
b4374	False
glmY	False
b0085	False
b4192	False
b2105	False
b3330	False
b0236	False
b0544	False
b2848	False
b3630	False
b4294	False
b4157	False
b4754	False
b4162	False
b3255	False
b1462	False
b0561	False
b3027	False
b2346	False
b1336	False
b1546	False
b0490	False
b2482	False
b1318	False
b3206	False
b3639	False
b4326	False
b1873	False
b2768	False
b0740	False
b3148	False
b0715	False
b4241	False
b1175	False
b1312	False
b2736	False
b4074	False
b0511	False
b0936	False
b2876	False
b0239	False
b0352	False
b4183	False
b1771	False
b4031	False
b4655	False
b2707	False
b1517	False
b0093	False
b4675	False
b0328	False
b2347	False
b2516	False
b4734	False
micC	False
b2454	False
b2660	False
b1651	False
b4101	False
b0238	False
b0240	False
b0241	False
b0242	False
b0243	False
b0245	False
b0246	False
b0247	False
b0248	False
b0249	False
b0250	False
b0251	False
b0252	False
b0253	False
b0254	False
b0264	False
b0298	False
b0540	False
b0541	False
b0548	False
b0549	False
b0552	False
b0554	False
b0555	False
b0556	False
b0557	False
b0563	False
b0617	False
b0848	False
b0849	False
b1141	False
b1148	False
b1149	False
b1150	False
b1157	False
b1229	False
b1259	False
b1345	False
b1346	False
b1347	False
b1348	False
b1349	False
b1350	False
b1351	False
b1352	False
b1353	False
b1355	False
b1356	False
b1357	False
b1358	False
b1359	False
b1360	False
b1361	False
b1362	False
b1363	False
b1365	False
b1366	False
b1368	False
b1370	False
b1372	False
b1373	False
b1375	False
b1403	False
b1404	False
b1455	False
b1457	False
b1470	False
b1471	False
b1472	False
b1500	False
b1553	False
b1569	False
b1572	False
b1575	False
b1576	False
b1893	False
b1997	False
b2030	False
b2110	False
b2198	False
b2207	False
b2356	False
b2357	False
b2363	False
b2442	False
b2443	False
b2444	False
b2445	False
b2446	False
b2447	False
b2448	False
b2449	False
b2456	False
b2582	False
b2650	False
b2714	False
b2849	False
b2860	False
b2861	False
b2982	False
b3036	False
b3044	False
b3326	False
b3392	False
b3483	False
b3577	False
b4047	False
b4062	False
b4412	False
b4504	False
b4509	False
b4510	False
b4513	False
b4514	False
b4524	False
b4526	False
b4527	False
b4528	False
b4541	False
b4545	False
b4548	False
b4570	False
b4587	False
b4588	False
b4590	False
b4592	False
b4601	False
b4605	False
b4612	False
b4622	False
b4626	False
b4633	False
b4634	False
b4638	False
b4662	False
b4669	False
b4671	False
b4673	False
b4674	False
b4676	False
b4682	False
b4683	False
b4684	False
b4689	False
b4692	False
b4693	False
b4705	False
b4706	False
b4720	False
b4721	False
b4722	False
b4726	False
b4728	False
b4733	False
b4739	False
b4744	False
b4745	False
b4749	False
b4755	False
cpxQ	False
esrE	False
eyeA	False
glnW	False
ileY	False
isrC	False
leuW	False
micL	False
ralA	False
rrfA	False
rrfB	False
rrfC	False
rrfD	False
rrfE	False
rrfF	False
rrfG	False
rrfH	False
rseX	False
thrW	False
valV	False
valY	False
